playlist_url,year,track_id,track_name,album,artist_id,artist_name,artist_genres,track_popularity,artist_popularity,primary_genre,genre_grouped,genre_list,genre_grouped2
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,2Xnv3GntqbBH1juvUYSpHG,So Am I,Heaven & Hell,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,['pop'],73,78,pop,pop,['pop'],pop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,0pEkK8MqbmGSX7fT8WLMbR,Grace,Divinely Uninspired To A Hellish Extent,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,"['pop', 'uk pop']",73,79,pop,pop,"['pop', 'uk pop']",pop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),Free Spirit,6LuN9FCkKOj5PcnpouEgny,Khalid,"['pop', 'pop r&b']",73,82,pop,pop,"['pop', 'pop r&b']",pop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,1000nHvUdawXuUHgBod4Wv,Panini,Panini,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,['lgbtq+ hip hop'],72,76,lgbtq+ hip hop,Other,['lgbtq+ hip hop'],hip hop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,5ls62WNKHUUrdF3r1cv83T,emotions,nothings ever good enough,6ASri4ePR7RlsvIQgWPJpS,iann dior,['melodic rap'],72,70,melodic rap,Other,['melodic rap'],hip hop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,5KBARWIxeMGkvUax9VtVC9,My Type,ICY,6cK3NBO6uP7hh0oyuVELFl,Saweetie,"['cali rap', 'trap queen']",72,68,cali rap,Other,"['cali rap', 'trap queen']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Never Really Over,6jJ0s89eD6GaHleKKya26X,Katy Perry,['pop'],72,82,pop,pop,['pop'],pop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,6V7g6qM8wheMivMWrzbPTM,Leave Me Alone,LOVE FOR GUALA,2HUwZ0kumzCSlhFcjFZfpp,Flipp Dinero,"['melodic rap', 'trap']",72,56,melodic rap,Other,"['melodic rap', 'trap']",trap
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,0rIAC4PXANcKmitJfoqmVm,Motivation,Motivation,2cWZOOzeOm4WmBJRnD5R7I,Normani,"['pop', 'r&b']",71,66,pop,pop,"['pop', 'r&b']",pop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,2bjUEg4jBtKBlPdNrTAppI,Easier,CALM,5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,"['boy band', 'pop']",71,76,boy band,boy band,"['boy band', 'pop']",pop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,6QQtHdz4PNJWQX4nrAQGC9,Slide Away,SHE IS COMING,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,['pop'],71,85,pop,pop,['pop'],pop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,If I Can't Have You,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",71,81,canadian pop,canadian pop,"['canadian pop', 'pop', 'viral pop']",canadian pop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),No.6 Collaborations Project,1WsYCXdezMjn0KoIrLvMmC,Ed Sheeran & Justin Bieber,[],71,59,,Other,[],other
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,2KKijf6Ett4kmVNJze2roh,The Git Up,Honeysuckle & Lightning Bugs,3yzRiNMZdTsSUgplcyYZ4i,Blanco Brown,"['black americana', 'country rap']",70,56,black americana,Other,"['black americana', 'country rap']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,7AODNxFNPnKaz4hURLzw5l,Ladbroke Grove,AJ Tracey,4Xi6LSfFqv26XgP9NKN26U,AJ Tracey,"['grime', 'uk hip hop', 'ukg revival']",70,65,grime,Other,"['grime', 'uk hip hop', 'ukg revival']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,3cWI6Hj9LQ0MfMuhw9uSMc,Lost Without You,Freya Ridings,5pDjmC5mRl7vDJhsjVwNfk,Freya Ridings,['uk pop'],70,59,uk pop,Other,['uk pop'],pop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,6UnCGAEmrbGIOSmGRZQ1M2,Light On,Heard It In A Past Life,4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,['indie pop'],70,68,indie pop,Other,['indie pop'],pop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),The London (feat. J. Cole & Travis Scott),50co4Is1HCEo8bhOyUWKpn,Young Thug,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']",70,83,atl hip hop,atl hip hop,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']",rap
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,2OpBganfGk2GVdSlRdxzaX,Better,Suncity,6LuN9FCkKOj5PcnpouEgny,Khalid,"['pop', 'pop r&b']",69,82,pop,pop,"['pop', 'pop r&b']",pop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,59ywHNwwchG4nZJMLyxSzd,Clout (feat. Cardi B),FATHER OF 4,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,"['atl hip hop', 'pop rap', 'rap', 'trap']",69,77,atl hip hop,atl hip hop,"['atl hip hop', 'pop rap', 'rap', 'trap']",pop rap
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,0qc4QlcCxVTGyShurEv1UU,Post Malone (feat. RANI),Magnets EP,20gsENnposVs2I4rQ5kvrf,Sam Feldt,"['edm', 'pop dance', 'tropical house']",68,70,edm,edm,"['edm', 'pop dance', 'tropical house']",edm
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,03x2rVJRFUrvwlfxoHd9Mo,Just You and I,What a Time To Be Alive,7z2avKuuiMAT4XZJFv8Rvh,Tom Walker,"['indie anthem-folk', 'uk pop']",68,64,indie anthem-folk,Other,"['indie anthem-folk', 'uk pop']",pop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,19kUPdKTp85q9RZNwaXM15,Good as You,Experiment Extended,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,"['black americana', 'contemporary country', 'country', 'country road']",67,72,black americana,Other,"['black americana', 'contemporary country', 'country', 'country road']",country
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']",67,75,houston rap,Other,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']",pop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,3iH29NcCxYgI5shlkZrUoB,gone girl,Industry Plant,6ASri4ePR7RlsvIQgWPJpS,iann dior,['melodic rap'],67,70,melodic rap,Other,['melodic rap'],hip hop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,6ImEBuxsbuTowuHmg3Z2FO,Mad Love,High Expectations,1MIVXf74SZHmTIp4V4paH4,Mabel,"['pop', 'uk pop']",67,65,pop,pop,"['pop', 'uk pop']",pop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,1AI7UPw3fgwAFkvAlZWhE0,Take Me Back to London (feat. Stormzy),No.6 Collaborations Project,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",66,87,pop,pop,"['pop', 'singer-songwriter pop', 'uk pop']",pop
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,5GBuCHuPKx6UC7VsSPK0t3,Thotiana,Famous Cryp,3Fl1V19tmjt57oBdxXKAjJ,Blueface,"['cali rap', 'rap']",66,65,cali rap,Other,"['cali rap', 'rap']",rap
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,0sf12qNH5qcw8qpgymFOqD,Blinding Lights,Blinding Lights,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",19,94,canadian contemporary r&b,Other,"['canadian contemporary r&b', 'canadian pop', 'pop']",canadian pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,4LEK9rD7TWIG4FCL1s27XC,cardigan,folklore,06HL4z0CvFAxyc27GXpf02,Taylor Swift,['pop'],53,100,pop,pop,['pop'],pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7igeByaBM0MgGsgXtNxDJ7,positions,positions,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,['pop'],0,87,pop,pop,['pop'],pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Fine Line,6KImCVD70vtIoJWnq6nGn3,Harry Styles,['pop'],90,85,pop,pop,['pop'],pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,Certified Hitmaker,5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,"['melodic rap', 'rap conscient']",76,67,melodic rap,Other,"['melodic rap', 'rap conscient']",hip hop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,0nbXyq5TXYPCO7pr3N8S4I,The Box,Please Excuse Me for Being Antisocial,757aE44tKEUQEqRuT6GnEB,Roddy Ricch,"['melodic rap', 'rap', 'trap']",83,76,melodic rap,Other,"['melodic rap', 'rap', 'trap']",rap
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,127QTOFJsJQp5LbJbu3A1y,Toosie Slide,Toosie Slide,3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",74,94,canadian hip hop,Other,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",canadian pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,5RqR4ZCCKJDcBLIn4sih9l,Party Girl,Party Girl,1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky,['melodic rap'],73,57,melodic rap,Other,['melodic rap'],hip hop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),4kYSro6naA4h99UJvo89HB,Cardi B,"['pop', 'rap']",80,78,pop,pop,"['pop', 'rap']",pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,Shoot For The Stars Aim For The Moon,0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,"['brooklyn drill', 'rap']",82,79,brooklyn drill,Other,"['brooklyn drill', 'rap']",rap
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,696DnlkuDOXcMAnKlTgXXK,ROXANNE,ROXANNE,0vRvGUQVUjytro0xpb26bs,Arizona Zervas,"['pop rap', 'rhode island rap']",78,63,pop rap,Other,"['pop rap', 'rhode island rap']",pop rap
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2rRJrJEo19S2J82BDsQ3F7,Falling,Nicotine,7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,['melodic rap'],2,63,melodic rap,Other,['melodic rap'],hip hop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3hUxzQpSfdDqwM3ZTFQY0K,august,folklore,06HL4z0CvFAxyc27GXpf02,Taylor Swift,['pop'],93,100,pop,pop,['pop'],pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Stuck with U,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,['pop'],82,87,pop,pop,['pop'],pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),death bed (coffee for your head),6bmlMHgSheBauioMgKv2tn,Powfu,"['sad lo-fi', 'sad rap']",83,67,sad lo-fi,Other,"['sad lo-fi', 'sad rap']",hip hop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),Life Is Good (feat. Drake),1RyvyyTE3xzB2ZywiAwp0i,Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",78,88,atl hip hop,atl hip hop,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",hip hop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),Rain On Me (with Ariana Grande),1HY2Jd0NmPuamShAr6KMms,Lady Gaga,"['art pop', 'dance pop', 'pop']",74,83,art pop,Other,"['art pop', 'dance pop', 'pop']",dance pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),If the World Was Ending (feat. Julia Michaels),66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,"['alt z', 'canadian contemporary r&b', 'singer-songwriter pop']",79,65,alt z,Other,"['alt z', 'canadian contemporary r&b', 'singer-songwriter pop']",pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,47EiUVwUp4C9fGccaPuUCS,DÃKITI,DÃKITI,4q3ewBCX7sLwd24euuV69X,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']",82,94,reggaeton,Other,"['reggaeton', 'trap latino', 'urbano latino']",hip hop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,4r63FhuTkUYltbVAg5TQnk,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",79,78,hip hop,Other,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",hip hop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,4xqrdfXkTW4T0RauPLv3WA,Heather,Kid Krow,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,"['bedroom pop', 'pop', 'pov: indie']",87,77,bedroom pop,Other,"['bedroom pop', 'pop', 'pov: indie']",pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,everything i wanted,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,"['art pop', 'electropop', 'pop']",86,88,art pop,Other,"['art pop', 'electropop', 'pop']",pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3Dv1eDb0MEgF93GpLXlucZ,Say So,Hot Pink,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,"['dance pop', 'pop']",80,86,dance pop,dance pop,"['dance pop', 'pop']",dance pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,0v1x6rN6JHRapa03JElljE,Dynamite,Dynamite,3Nrfpe0tUJi4K4DXYWgMUX,BTS,"['k-pop', 'k-pop boy group', 'pop']",0,87,k-pop,Other,"['k-pop', 'k-pop boy group', 'pop']",pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),Mood (feat. iann dior),6fWVd57NKTalqvmjRd2t8Z,24kGoldn,"['cali rap', 'pop rap']",6,70,cali rap,Other,"['cali rap', 'pop rap']",pop rap
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,"['brooklyn drill', 'rap']",80,79,brooklyn drill,Other,"['brooklyn drill', 'rap']",rap
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2Wo6QQD1KMDWeFkkjLqwx5,Roses - Imanbek Remix,Roses (Imanbek Remix),0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,"['melodic rap', 'slap house']",59,67,melodic rap,Other,"['melodic rap', 'slap house']",hip hop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,Where the Light Is,4ETSs924pXMzjIeD6E9b4u,Surfaces,['bedroom soul'],77,65,bedroom soul,Other,['bedroom soul'],r&b
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3jjujdWJ72nww5eGnfs2E7,Adore You,Fine Line,6KImCVD70vtIoJWnq6nGn3,Harry Styles,['pop'],86,85,pop,pop,['pop'],pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",80,94,canadian hip hop,Other,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",canadian pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2Z8yfpFX0ZMavHkcIeHiO1,Monster (Shawn Mendes & Justin Bieber),Monster,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",71,81,canadian pop,canadian pop,"['canadian pop', 'pop', 'viral pop']",canadian pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),Changes,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,"['canadian pop', 'pop']",77,87,canadian pop,canadian pop,"['canadian pop', 'pop']",canadian pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Put Your Records On,7MPGCB854Qo4alYMOPkBka,Ritt Momney,['bedroom pop'],76,56,bedroom pop,Other,['bedroom pop'],pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2DQNYMRjisN3KAPj1bEwOI,"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,6MPCFvOQv5cIGfw3jODMF0,Internet Money,['pop rap'],53,67,pop rap,Other,['pop rap'],pop rap
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Music To Be Murdered By,7dGJo4pcD2V6oG8kP0tJRR,Eminem,"['detroit hip hop', 'hip hop', 'rap']",84,88,detroit hip hop,Other,"['detroit hip hop', 'hip hop', 'rap']",hip hop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,"['hip hop', 'rap', 'slap house']",84,93,hip hop,Other,"['hip hop', 'rap', 'slap house']",hip hop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7AzlLxHn24DxjgQX73F9fU,No Idea,Heaven Or Hell,4Gso3d4CscCijv0lmajZWs,Don Toliver,"['pop rap', 'rap', 'trap']",81,81,pop rap,Other,"['pop rap', 'rap', 'trap']",pop rap
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3GZoWLVbmxcBys6g0DLFLf,Supalonely (feat. Gus Dapperton),Hey u x,0Cp8WN4V8Tu4QJQwCN5Md4,BENEE,"['alt z', 'nz pop']",63,64,alt z,Other,"['alt z', 'nz pop']",pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,4Lxseh0wN7N0ljiOh8KwbU,Come & Go (with Marshmello),Come & Go (with Marshmello),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']",59,85,chicago rap,Other,"['chicago rap', 'melodic rap', 'rap']",rap
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),UN DIA (ONE DAY) (Feat. Tainy),1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",74,84,reggaeton,Other,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",hip hop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,45bE4HXI0AwGZXfZtMp8JR,you broke me first,you broke me first,45dkTj5sMRSjrmBSBeiHym,Tate McRae,"['alt z', 'pop']",84,75,alt z,Other,"['alt z', 'pop']",pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,1raaNykBg1bDnWENUiglUA,Break My Heart,Break My Heart,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"['dance pop', 'pop', 'uk pop']",67,86,dance pop,dance pop,"['dance pop', 'pop', 'uk pop']",dance pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2tnVG71enUj33Ic2nFN6kZ,Ride It,Ride It,4ofCBoyEiGSePFAG500xev,Regard,"['pop dance', 'pop edm', 'slap house', 'uk dance']",82,66,pop dance,Other,"['pop dance', 'pop edm', 'slap house', 'uk dance']",pop dance
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),1lmU3giNF3CSbkVSQmLpHQ,Surf Mesa,['pop edm'],78,60,pop edm,Other,['pop edm'],pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7HMmFQsKsljwTw8bS7lu19,Rare,Rare,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,"['pop', 'post-teen pop']",65,83,pop,pop,"['pop', 'post-teen pop']",pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),Holy,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,"['canadian pop', 'pop']",73,87,canadian pop,canadian pop,"['canadian pop', 'pop']",canadian pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),56mfhUDKa1vec6rSLZV5Eg,Jawsh 685,['nz pop'],76,59,nz pop,Other,['nz pop'],pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,5JqZ3oqF00jkT81foAFvqg,Prisoner (feat. Dua Lipa),Prisoner (feat. Dua Lipa),5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,['pop'],4,85,pop,pop,['pop'],pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. BeyoncÃ©),Savage Remix (feat. BeyoncÃ©),181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']",68,75,houston rap,Other,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']",pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2p8IUWQDrpjuFltbdgLOag,After Hours,After Hours,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",87,94,canadian contemporary r&b,Other,"['canadian contemporary r&b', 'canadian pop', 'pop']",canadian pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),POPSTAR (feat. Drake),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",74,74,hip hop,Other,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",hip hop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3vAn0qZzdyuHamcrpkfiX3,How You Like That,How You Like That,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,"['k-pop', 'k-pop girl group', 'pop']",0,83,k-pop,Other,"['k-pop', 'k-pop girl group', 'pop']",pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,27ycaQnQAxaPiyeg3nr2aB,Midnight Sky,Midnight Sky,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,['pop'],3,85,pop,pop,['pop'],pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,41L3O37CECZt3N7ziG2z7l,Yummy,Yummy,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,"['canadian pop', 'pop']",68,87,canadian pop,canadian pop,"['canadian pop', 'pop']",canadian pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"['dance pop', 'pop', 'uk pop']",79,86,dance pop,dance pop,"['dance pop', 'pop', 'uk pop']",dance pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,21jGcNKet2qwijlDFuPiPb,Circles,Hollywood's Bleeding,246dkjvS1zLTtiykXe5h60,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",89,89,dfw rap,Other,"['dfw rap', 'melodic rap', 'pop', 'rap']",pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Divinely Uninspired To A Hellish Extent (Extended Edition),4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,"['pop', 'uk pop']",86,79,pop,pop,"['pop', 'uk pop']",pop
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7lidXGPXPYLNThITAOTlkK,You should be sad,Manic,26VFTg2z8YR0cCuwLzESi2,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']",73,80,electropop,Other,"['electropop', 'etherpop', 'indie poptimism', 'pop']",pop
